Date;Time;Sensor;Value
18.10.2018;00:55:37;garden_brightness;7
18.10.2018;00:55:38;office_power;19
18.10.2018;00:55:47;office_power;24
18.10.2018;00:55:53;office_power;31
18.10.2018;00:55:56;office_power;42
18.10.2018;00:55:59;office_power;60
18.10.2018;00:56:02;office_power;56
18.10.2018;00:56:05;office_power;45
18.10.2018;00:56:08;office_power;34
18.10.2018;00:56:11;office_power;26
18.10.2018;00:56:11;house_power;197
18.10.2018;00:56:14;office_power;7
18.10.2018;00:56:29;office_power;20
18.10.2018;00:56:32;office_power;23
18.10.2018;00:56:41;office_power;33
18.10.2018;00:56:44;office_power;24
18.10.2018;00:56:50;office_power;17
18.10.2018;00:56:56;office_power;12
18.10.2018;00:56:59;office_power;19
18.10.2018;00:57:01;livingroom_humidity;42
18.10.2018;00:57:01;livingroom_temperature;24
18.10.2018;00:57:02;office_power;15
18.10.2018;00:57:05;office_power;27
18.10.2018;00:57:14;office_power;3
18.10.2018;00:57:26;office_power;10
18.10.2018;00:57:34;livingroom_co2;605
18.10.2018;00:57:44;office_power;26
18.10.2018;00:57:47;office_power;29
18.10.2018;00:57:59;office_power;11
18.10.2018;00:58:14;office_power;15
18.10.2018;00:58:17;office_power;10
18.10.2018;00:58:17;garden_brightness;7
18.10.2018;00:58:17;garden_windspeed;0
18.10.2018;00:58:32;office_power;26
18.10.2018;00:58:35;office_power;35
18.10.2018;00:58:38;house_power;304
18.10.2018;00:58:39;livingroom_co2;615
18.10.2018;00:58:41;office_power;41
18.10.2018;00:58:44;office_power;38
18.10.2018;00:58:47;office_power;26
18.10.2018;00:58:53;office_power;33
18.10.2018;00:58:56;office_power;30
18.10.2018;00:59:02;office_power;25
18.10.2018;00:59:07;livingroom_humidity;42
18.10.2018;00:59:07;livingroom_temperature;24
18.10.2018;00:59:08;office_power;33
18.10.2018;00:59:11;office_power;28
18.10.2018;00:59:20;office_power;35
18.10.2018;00:59:23;office_power;13
18.10.2018;00:59:26;office_power;20
18.10.2018;00:59:29;office_power;15
18.10.2018;00:59:44;office_power;8
18.10.2018;00:59:50;office_power;5
18.10.2018;00:59:53;office_power;8
18.10.2018;00:59:55;livingroom_co2;605
18.10.2018;01:00:14;office_power;12
18.10.2018;01:00:17;office_power;16
18.10.2018;01:00:20;office_power;9
18.10.2018;01:00:29;office_power;3
18.10.2018;01:00:32;office_power;0
18.10.2018;01:00:35;office_co2;520
18.10.2018;01:00:35;office_power;9
18.10.2018;01:00:38;office_power;14
18.10.2018;01:00:41;office_power;17
18.10.2018;01:00:43;garden_brightness;7
18.10.2018;01:00:43;garden_windspeed;0
18.10.2018;01:00:44;office_power;24
18.10.2018;01:00:47;office_power;30
18.10.2018;01:00:49;office_co2;510
18.10.2018;01:00:51;house_power;293
18.10.2018;01:00:53;office_power;34
18.10.2018;01:00:56;office_power;30
18.10.2018;01:01:02;office_power;25
18.10.2018;01:01:08;office_power;13
18.10.2018;01:01:11;office_power;10
18.10.2018;01:01:17;office_power;20
18.10.2018;01:01:20;office_power;17
18.10.2018;01:01:29;office_power;12
18.10.2018;01:01:44;office_power;16
18.10.2018;01:01:47;office_power;35
18.10.2018;01:01:59;office_power;30
18.10.2018;01:02:02;office_power;10
18.10.2018;01:02:02;livingroom_humidity;42
18.10.2018;01:02:02;livingroom_temperature;24
18.10.2018;01:02:05;office_power;3
18.10.2018;01:02:17;office_power;0
18.10.2018;01:02:20;office_power;6
18.10.2018;01:02:23;office_power;15
18.10.2018;01:02:26;office_power;24
18.10.2018;01:02:32;office_power;28
18.10.2018;01:02:38;office_power;18
18.10.2018;01:02:50;house_power;290
18.10.2018;01:02:55;garden_brightness;7
18.10.2018;01:02:55;garden_windspeed;0
18.10.2018;01:02:56;office_power;11
18.10.2018;01:02:59;office_power;15
18.10.2018;01:03:01;livingroom_co2;595
18.10.2018;01:03:14;office_power;10
18.10.2018;01:03:23;office_power;14
18.10.2018;01:03:26;office_power;19
18.10.2018;01:03:35;office_power;22
18.10.2018;01:03:38;office_power;11
18.10.2018;01:03:40;office_co2;520
18.10.2018;01:03:47;office_power;6
18.10.2018;01:04:02;office_power;10
18.10.2018;01:04:05;office_power;3
18.10.2018;01:04:17;office_co2;510
18.10.2018;01:04:17;office_power;0
18.10.2018;01:04:20;office_power;13
18.10.2018;01:04:26;office_power;16
18.10.2018;01:04:29;office_power;28
18.10.2018;01:04:32;livingroom_co2;605
18.10.2018;01:04:32;office_power;32
18.10.2018;01:04:35;office_power;27
18.10.2018;01:04:43;livingroom_humidity;42
18.10.2018;01:04:43;livingroom_temperature;24
18.10.2018;01:04:44;office_power;14
18.10.2018;01:04:50;office_power;7
18.10.2018;01:04:59;office_power;15
18.10.2018;01:05:05;office_power;11
18.10.2018;01:05:07;livingroom_co2;616
18.10.2018;01:05:14;office_power;18
18.10.2018;01:05:17;office_power;28
18.10.2018;01:05:20;office_power;38
18.10.2018;01:05:22;livingroom_co2;626
18.10.2018;01:05:26;office_power;42
18.10.2018;01:05:29;office_power;24
18.10.2018;01:05:31;office_doorcontact;0
18.10.2018;01:05:32;office_power;20
18.10.2018;01:05:37;house_power;285
18.10.2018;01:05:44;office_power;24
18.10.2018;01:05:47;office_power;18
18.10.2018;01:05:50;office_power;15
18.10.2018;01:05:56;garden_brightness;7
18.10.2018;01:05:56;garden_windspeed;0
18.10.2018;01:06:02;office_power;19
18.10.2018;01:06:05;office_power;15
18.10.2018;01:06:08;office_power;11
18.10.2018;01:06:14;office_power;7
18.10.2018;01:06:17;office_power;3
18.10.2018;01:06:27;livingroom_co2;616
18.10.2018;01:06:35;office_power;15
18.10.2018;01:06:38;office_power;34
18.10.2018;01:06:41;office_power;31
18.10.2018;01:06:44;office_power;36
18.10.2018;01:06:50;office_power;24
18.10.2018;01:06:56;office_power;30
18.10.2018;01:07:10;livingroom_humidity;43
18.10.2018;01:07:10;livingroom_temperature;23,9
18.10.2018;01:07:11;office_power;35
18.10.2018;01:07:14;office_power;52
18.10.2018;01:07:17;office_power;49
18.10.2018;01:07:23;office_power;21
18.10.2018;01:07:26;office_power;12
18.10.2018;01:07:29;office_power;3
18.10.2018;01:07:38;office_power;13
18.10.2018;01:07:41;office_power;21
18.10.2018;01:07:44;office_power;25
18.10.2018;01:07:53;office_power;8
18.10.2018;01:07:59;office_power;3
18.10.2018;01:08:08;livingroom_co2;605
18.10.2018;01:08:10;house_power;189
18.10.2018;01:08:12;office_co2;520
18.10.2018;01:08:35;office_power;14
18.10.2018;01:08:43;garden_brightness;7
18.10.2018;01:08:43;garden_windspeed;0
18.10.2018;01:08:44;office_power;33
18.10.2018;01:08:47;office_power;41
18.10.2018;01:08:50;office_power;31
18.10.2018;01:08:56;office_power;21
18.10.2018;01:09:02;office_power;13
18.10.2018;01:09:14;office_power;4
18.10.2018;01:09:22;livingroom_humidity;42
18.10.2018;01:09:22;livingroom_temperature;24
18.10.2018;01:09:31;office_co2;530
18.10.2018;01:09:50;office_power;12
18.10.2018;01:09:53;office_power;21
18.10.2018;01:09:56;office_power;31
18.10.2018;01:10:02;office_power;38
18.10.2018;01:10:08;office_power;20
18.10.2018;01:10:17;office_power;13
18.10.2018;01:10:20;office_power;3
18.10.2018;01:10:29;house_power;189
18.10.2018;01:10:50;office_power;18
18.10.2018;01:10:53;office_power;28
18.10.2018;01:10:59;office_power;45
18.10.2018;01:11:02;office_power;51
18.10.2018;01:11:04;livingroom_co2;594
18.10.2018;01:11:05;office_power;37
18.10.2018;01:11:08;office_power;31
18.10.2018;01:11:11;office_power;35
18.10.2018;01:11:14;office_co2;520
18.10.2018;01:11:14;office_power;18
18.10.2018;01:11:16;garden_brightness;7
18.10.2018;01:11:16;garden_windspeed;0
18.10.2018;01:11:17;office_power;3
18.10.2018;01:11:20;office_power;0
18.10.2018;01:11:26;office_co2;530
18.10.2018;01:11:44;office_power;15
18.10.2018;01:11:47;office_power;19
18.10.2018;01:11:53;office_power;25
18.10.2018;01:11:59;office_power;17
18.10.2018;01:12:05;office_co2;520
18.10.2018;01:12:14;office_power;10
18.10.2018;01:12:20;office_power;20
18.10.2018;01:12:21;office_co2;530
18.10.2018;01:12:21;livingroom_co2;605
18.10.2018;01:12:24;livingroom_humidity;42
18.10.2018;01:12:24;livingroom_temperature;24
18.10.2018;01:12:34;house_power;189
18.10.2018;01:12:35;office_power;4
18.10.2018;01:12:55;office_co2;520
18.10.2018;01:12:59;office_power;15
18.10.2018;01:13:02;office_power;26
18.10.2018;01:13:05;office_power;42
18.10.2018;01:13:11;office_power;35
18.10.2018;01:13:14;office_power;25
18.10.2018;01:13:17;office_power;15
18.10.2018;01:13:20;office_power;6
18.10.2018;01:13:33;office_co2;530
18.10.2018;01:13:34;garden_brightness;7
18.10.2018;01:13:34;garden_windspeed;0
18.10.2018;01:13:35;office_power;11
18.10.2018;01:13:50;office_power;3
18.10.2018;01:14:08;office_power;28
18.10.2018;01:14:11;office_power;22
18.10.2018;01:14:23;office_power;5
18.10.2018;01:14:35;office_power;13
18.10.2018;01:14:41;office_power;16
18.10.2018;01:14:42;office_co2;520
18.10.2018;01:14:50;office_power;3
18.10.2018;01:15:02;office_power;7
18.10.2018;01:15:05;office_power;13
18.10.2018;01:15:08;office_power;17
18.10.2018;01:15:11;livingroom_humidity;42
18.10.2018;01:15:11;livingroom_temperature;24
18.10.2018;01:15:14;office_power;32
18.10.2018;01:15:18;office_co2;530
18.10.2018;01:15:20;office_power;28
18.10.2018;01:15:22;livingroom_co2;595
18.10.2018;01:15:23;office_power;24
18.10.2018;01:15:26;office_power;19
18.10.2018;01:15:27;house_power;297
18.10.2018;01:15:29;office_power;5
18.10.2018;01:15:38;garden_brightness;7
18.10.2018;01:15:38;garden_windspeed;0
18.10.2018;01:15:50;office_co2;520
18.10.2018;01:16:02;office_power;8
18.10.2018;01:16:05;office_power;13
18.10.2018;01:16:08;office_power;28
18.10.2018;01:16:20;office_power;32
18.10.2018;01:16:23;office_power;18
18.10.2018;01:16:32;office_power;26
18.10.2018;01:16:35;office_power;18
18.10.2018;01:16:38;office_power;22
18.10.2018;01:16:48;office_power;11
18.10.2018;01:16:53;office_power;7
18.10.2018;01:16:59;office_power;13
18.10.2018;01:17:14;office_power;9
18.10.2018;01:17:20;office_power;13
18.10.2018;01:17:23;office_power;22
18.10.2018;01:17:28;livingroom_co2;605
18.10.2018;01:17:32;office_power;25
18.10.2018;01:17:35;office_power;18
18.10.2018;01:17:38;office_power;10
18.10.2018;01:17:44;livingroom_humidity;42
18.10.2018;01:17:44;livingroom_temperature;24
18.10.2018;01:17:47;office_power;17
18.10.2018;01:17:50;office_power;14
18.10.2018;01:17:56;office_power;10
18.10.2018;01:18:05;office_power;13
18.10.2018;01:18:06;house_power;295
18.10.2018;01:18:11;office_power;10
18.10.2018;01:18:13;livingroom_co2;595
18.10.2018;01:18:20;office_power;6
18.10.2018;01:18:29;office_power;15
18.10.2018;01:18:31;garden_brightness;7
18.10.2018;01:18:31;garden_windspeed;0
18.10.2018;01:18:32;office_power;20
18.10.2018;01:18:44;office_power;11
18.10.2018;01:18:53;office_power;18
18.10.2018;01:19:05;office_power;26
18.10.2018;01:19:08;office_power;21
18.10.2018;01:19:17;office_power;14
18.10.2018;01:19:20;office_power;4
18.10.2018;01:19:23;office_power;7
18.10.2018;01:19:32;office_power;11
18.10.2018;01:19:35;office_power;20
18.10.2018;01:19:38;office_power;17
18.10.2018;01:19:47;office_power;13
18.10.2018;01:19:50;office_power;4
18.10.2018;01:19:53;office_power;8
18.10.2018;01:20:03;livingroom_humidity;42
18.10.2018;01:20:03;livingroom_temperature;24
18.10.2018;01:20:17;office_power;4
18.10.2018;01:20:31;house_power;286
18.10.2018;01:20:32;office_power;13
18.10.2018;01:20:35;office_power;26
18.10.2018;01:20:38;office_power;36
18.10.2018;01:20:47;office_power;29
18.10.2018;01:20:50;office_power;15
18.10.2018;01:21:05;office_power;30
18.10.2018;01:21:08;office_power;23
18.10.2018;01:21:10;garden_brightness;7
18.10.2018;01:21:10;garden_windspeed;0
18.10.2018;01:21:23;office_power;26
18.10.2018;01:21:26;office_power;16
18.10.2018;01:21:32;office_power;19
18.10.2018;01:21:35;office_power;11
18.10.2018;01:21:38;office_power;14
18.10.2018;01:21:44;office_power;21
18.10.2018;01:21:59;office_power;28
18.10.2018;01:22:05;office_power;35
18.10.2018;01:22:07;livingroom_humidity;42
18.10.2018;01:22:07;livingroom_temperature;24
18.10.2018;01:22:08;office_power;30
18.10.2018;01:22:11;office_power;47
18.10.2018;01:22:20;office_power;32
18.10.2018;01:22:23;office_power;25
18.10.2018;01:22:29;office_power;12
18.10.2018;01:22:32;office_power;24
18.10.2018;01:22:38;office_power;21
18.10.2018;01:22:39;office_co2;510
18.10.2018;01:22:41;office_power;3
18.10.2018;01:22:42;house_power;188
18.10.2018;01:22:44;office_power;11
18.10.2018;01:22:53;office_power;16
18.10.2018;01:22:56;office_power;22
18.10.2018;01:22:59;office_power;14
18.10.2018;01:23:02;office_power;10
18.10.2018;01:23:11;office_power;6
18.10.2018;01:23:26;office_power;11
18.10.2018;01:23:34;garden_brightness;7
18.10.2018;01:23:34;garden_windspeed;0
18.10.2018;01:23:35;office_power;17
18.10.2018;01:23:38;office_power;12
18.10.2018;01:23:41;office_power;6
18.10.2018;01:23:47;office_power;10
18.10.2018;01:23:53;office_power;22
18.10.2018;01:23:56;office_power;27
18.10.2018;01:24:02;office_power;20
18.10.2018;01:24:05;office_power;24
18.10.2018;01:24:08;office_power;11
18.10.2018;01:24:11;office_power;34
18.10.2018;01:24:17;office_power;40
18.10.2018;01:24:20;office_power;12
18.10.2018;01:24:23;office_power;15
18.10.2018;01:24:26;office_power;10
18.10.2018;01:24:41;office_power;6
18.10.2018;01:24:48;office_co2;500
18.10.2018;01:24:53;office_power;9
18.10.2018;01:24:56;office_power;29
18.10.2018;01:25:01;livingroom_humidity;42
18.10.2018;01:25:01;livingroom_temperature;24
18.10.2018;01:25:02;office_power;34
18.10.2018;01:25:05;office_power;66
18.10.2018;01:25:08;office_power;48
18.10.2018;01:25:10;eatingroom_doorcontact;0
18.10.2018;01:25:11;office_power;26
18.10.2018;01:25:20;office_power;13
18.10.2018;01:25:40;office_co2;510
18.10.2018;01:25:41;office_power;3
18.10.2018;01:25:42;house_power;188
18.10.2018;01:25:44;garden_brightness;7
18.10.2018;01:25:44;garden_windspeed;0
18.10.2018;01:25:50;office_power;6
18.10.2018;01:25:56;office_power;21
18.10.2018;01:25:59;office_power;31
18.10.2018;01:26:05;office_power;39
18.10.2018;01:26:11;office_power;29
18.10.2018;01:26:14;office_power;21
18.10.2018;01:26:20;office_power;15
18.10.2018;01:26:23;office_power;20
18.10.2018;01:26:35;office_power;14
18.10.2018;01:26:38;office_power;10
18.10.2018;01:26:41;office_power;3
18.10.2018;01:26:53;office_power;6
18.10.2018;01:26:56;office_power;11
18.10.2018;01:26:59;office_power;20
18.10.2018;01:27:02;office_power;36
18.10.2018;01:27:05;office_power;50
18.10.2018;01:27:08;office_power;32
18.10.2018;01:27:14;office_power;27
18.10.2018;01:27:17;office_power;24
18.10.2018;01:27:20;office_power;13
18.10.2018;01:27:35;office_power;10
18.10.2018;01:27:40;livingroom_humidity;42
18.10.2018;01:27:40;livingroom_temperature;23,9
18.10.2018;01:27:41;office_power;3
18.10.2018;01:27:56;office_power;10
18.10.2018;01:28:05;office_power;21
18.10.2018;01:28:08;office_power;32
18.10.2018;01:28:11;office_power;25
18.10.2018;01:28:14;office_power;37
18.10.2018;01:28:18;livingroom_co2;605
18.10.2018;01:28:20;office_power;33
18.10.2018;01:28:27;house_power;188
18.10.2018;01:28:32;office_power;38
18.10.2018;01:28:35;office_power;33
18.10.2018;01:28:38;office_co2;500
18.10.2018;01:28:38;office_power;29
18.10.2018;01:28:41;office_power;23
18.10.2018;01:28:43;garden_brightness;7
18.10.2018;01:28:43;garden_windspeed;0
18.10.2018;01:28:44;office_co2;510
18.10.2018;01:28:50;office_power;29
18.10.2018;01:28:53;office_power;23
18.10.2018;01:28:56;office_power;33
18.10.2018;01:28:59;office_power;28
18.10.2018;01:29:05;office_power;31
18.10.2018;01:29:08;office_power;36
18.10.2018;01:29:11;office_power;28
18.10.2018;01:29:13;livingroom_co2;616
18.10.2018;01:29:20;office_power;15
18.10.2018;01:29:26;office_power;18
18.10.2018;01:29:41;office_power;6
18.10.2018;01:29:44;office_power;18
18.10.2018;01:29:53;office_power;15
18.10.2018;01:29:56;office_power;20
18.10.2018;01:29:59;office_power;8
18.10.2018;01:30:05;livingroom_humidity;42
18.10.2018;01:30:05;livingroom_temperature;23,9
18.10.2018;01:30:11;office_power;3
18.10.2018;01:30:14;office_power;8
18.10.2018;01:30:26;office_power;15
18.10.2018;01:30:29;office_power;10
18.10.2018;01:30:35;office_power;22
18.10.2018;01:30:38;office_power;28
18.10.2018;01:30:41;office_power;20
18.10.2018;01:30:47;office_power;23
18.10.2018;01:30:50;office_power;8
18.10.2018;01:30:56;office_power;13
18.10.2018;01:30:58;house_power;188
18.10.2018;01:31:05;office_power;17
18.10.2018;01:31:08;office_power;20
18.10.2018;01:31:14;office_power;24
18.10.2018;01:31:20;office_power;28
18.10.2018;01:31:28;garden_brightness;7
18.10.2018;01:31:28;garden_windspeed;0
18.10.2018;01:31:35;office_power;16
18.10.2018;01:31:38;office_power;11
18.10.2018;01:31:41;office_power;5
18.10.2018;01:31:44;office_power;8
18.10.2018;01:31:56;office_power;13
18.10.2018;01:31:59;office_power;9
18.10.2018;01:32:05;office_power;13
18.10.2018;01:32:08;office_power;17
18.10.2018;01:32:14;office_power;22
18.10.2018;01:32:15;livingroom_humidity;42
18.10.2018;01:32:15;livingroom_temperature;23,9
18.10.2018;01:32:23;office_power;29
18.10.2018;01:32:29;office_power;25
18.10.2018;01:32:35;office_power;28
18.10.2018;01:32:36;office_co2;500
18.10.2018;01:32:38;office_power;20
18.10.2018;01:32:41;office_power;13
18.10.2018;01:32:50;office_power;7
18.10.2018;01:32:56;office_power;12
18.10.2018;01:33:08;office_power;15
18.10.2018;01:33:11;office_power;9
18.10.2018;01:33:16;house_power;192
18.10.2018;01:33:20;office_power;13
18.10.2018;01:33:23;office_power;7
18.10.2018;01:33:26;office_power;14
18.10.2018;01:33:29;office_power;24
18.10.2018;01:33:41;office_power;18
18.10.2018;01:33:44;office_power;5
18.10.2018;01:33:52;office_co2;510
18.10.2018;01:33:56;office_power;12
18.10.2018;01:33:59;garden_brightness;7
18.10.2018;01:33:59;garden_windspeed;0
18.10.2018;01:34:11;office_power;7
18.10.2018;01:34:20;office_power;18
18.10.2018;01:34:25;livingroom_co2;606
18.10.2018;01:34:26;office_power;32
18.10.2018;01:34:38;office_power;29
18.10.2018;01:34:41;office_power;13
18.10.2018;01:34:44;office_power;6
18.10.2018;01:34:45;livingroom_co2;595
18.10.2018;01:34:56;office_power;11
18.10.2018;01:35:11;office_power;5
18.10.2018;01:35:13;office_co2;520
18.10.2018;01:35:15;livingroom_humidity;42
18.10.2018;01:35:15;livingroom_temperature;23,9
18.10.2018;01:35:19;house_power;193
18.10.2018;01:35:21;office_co2;510
18.10.2018;01:35:26;office_power;14
18.10.2018;01:35:35;office_power;24
18.10.2018;01:35:38;office_power;30
18.10.2018;01:35:41;office_power;23
18.10.2018;01:35:49;office_co2;520
18.10.2018;01:35:50;office_power;13
18.10.2018;01:35:53;office_power;5
18.10.2018;01:35:55;office_co2;510
18.10.2018;01:35:56;office_power;10
18.10.2018;01:36:08;office_power;27
18.10.2018;01:36:14;office_power;50
18.10.2018;01:36:15;garden_brightness;7
18.10.2018;01:36:15;garden_windspeed;0
18.10.2018;01:36:17;office_power;44
18.10.2018;01:36:23;office_power;26
18.10.2018;01:36:26;office_power;29
18.10.2018;01:36:29;office_co2;520
18.10.2018;01:36:29;office_power;18
18.10.2018;01:36:31;livingroom_co2;606
18.10.2018;01:36:35;office_power;44
18.10.2018;01:36:41;office_power;48
18.10.2018;01:36:44;office_power;51
18.10.2018;01:36:47;office_power;32
18.10.2018;01:36:50;office_power;27
18.10.2018;01:36:56;office_power;22
18.10.2018;01:36:59;office_power;15
18.10.2018;01:37:20;office_power;10
18.10.2018;01:37:23;office_power;16
18.10.2018;01:37:29;office_power;26
18.10.2018;01:37:38;office_power;22
18.10.2018;01:37:41;office_power;16
18.10.2018;01:37:56;office_power;25
18.10.2018;01:37:59;office_power;15
18.10.2018;01:38:01;livingroom_humidity;42
18.10.2018;01:38:01;livingroom_temperature;23,9
18.10.2018;01:38:08;office_power;11
